order_date,product_line,order_amount,marketing_spend
2026-06-09,Product D,63.96,16.09
2026-06-09,Product D,79.27,11.51
2026-06-09,Product D,136.13,30.94
2026-06-09,Product D,90.21,20.53
2026-06-10,Product A,158.32,32.17
2026-06-10,Product A,136.64,31.15
2026-06-10,Product A,134.69,20.93
2026-06-10,Product A,134.83,14.47
2026-06-10,Product A,198.55,42.11
2026-06-10,Product A,195.33,21.61
2026-06-10,Product A,146.88,27.69
2026-06-10,Product A,185.74,25.18
2026-06-10,Product A,157.26,17.68
2026-06-10,Product A,206.48,31.3
2026-06-10,Product A,170.69,29.69
2026-06-10,Product A,194.32,25.41
2026-06-10,Product A,195.7,23.04
2026-06-10,Product A,195.65,19.54
2026-06-10,Product A,167.7,41.51
2026-06-10,Product A,185.34,34.88
2026-06-10,Product A,146.93,19.1
2026-06-10,Product B,154.68,21.45
2026-06-10,Product B,170.94,31.01
2026-06-10,Product B,150.79,32.71
2026-06-10,Product B,159.71,29.5
2026-06-10,Product B,140.85,39.81
2026-06-10,Product B,128.86,27.87
2026-06-10,Product B,143.16,27.97
2026-06-10,Product B,172.14,26.77
2026-06-10,Product B,158.24,29.03
2026-06-10,Product C,119.36,22.83
2026-06-10,Product C,136.53,26.2
2026-06-10,Product C,136.69,34.83
2026-06-10,Product C,111.74,39.22
2026-06-10,Product C,103.6,11.52
2026-06-10,Product D,106.05,20.89
2026-06-10,Product D,84.54,22.67
2026-06-10,Product D,108.72,33.08
2026-06-10,Product D,81.06,17.59
2026-06-10,Product D,81.02,19.13
2026-06-10,Product D,77.88,13.74
2026-06-10,Product D,85.78,21.22
2026-06-10,Product D,95.07,24.97
2026-06-11,Product A,174.21,22.28
2026-06-11,Product A,182.52,28.74
2026-06-11,Product A,174.5,31.43
2026-06-11,Product A,205.23,37.94
2026-06-11,Product A,171.61,23.63
2026-06-11,Product A,187.65,29.74
2026-06-11,Product A,136.44,21.63
2026-06-11,Product A,174.21,23.07
2026-06-11,Product A,167.4,27.89
2026-06-11,Product A,168.77,38.57
2026-06-11,Product A,141.15,40.27
2026-06-11,Product B,133.47,30.64
2026-06-11,Product B,114.54,12.63
2026-06-11,Product B,148.63,29.05
2026-06-11,Product B,154.74,18.43
2026-06-11,Product C,114.87,36.53
2026-06-11,Product C,140.35,32.35
2026-06-11,Product C,77.0,11.4
2026-06-11,Product C,107.94,17.77
2026-06-11,Product C,124.2,29.02
2026-06-11,Product C,83.17,24.73
2026-06-11,Product D,122.7,25.86
2026-06-11,Product D,128.28,21.07
2026-06-11,Product D,126.64,20.63
2026-06-12,Product A,145.99,10.0
2026-06-12,Product A,225.17,38.86
2026-06-12,Product A,105.24,20.31
2026-06-12,Product A,185.17,25.76
2026-06-12,Product A,154.42,26.09
2026-06-12,Product A,196.46,34.2
2026-06-12,Product A,202.19,43.42
2026-06-12,Product B,158.96,33.93
2026-06-12,Product B,156.68,24.43
2026-06-12,Product B,156.44,44.48
2026-06-12,Product B,112.22,22.98
2026-06-12,Product B,185.3,22.1
2026-06-12,Product B,167.02,37.47
2026-06-12,Product C,112.85,35.33
2026-06-12,Product C,117.53,22.15
2026-06-12,Product C,110.18,21.51
2026-06-12,Product D,103.9,32.49
2026-06-12,Product D,100.3,18.27
2026-06-13,Product A,167.42,27.79
2026-06-13,Product A,175.78,34.04
2026-06-13,Product A,175.93,28.54
2026-06-13,Product A,152.37,21.0
2026-06-13,Product A,188.66,28.68
2026-06-13,Product A,140.39,33.14
2026-06-13,Product A,149.27,25.66
2026-06-13,Product A,180.81,30.76
2026-06-13,Product A,115.48,22.76
2026-06-13,Product B,132.47,33.17
2026-06-13,Product B,144.13,11.98
2026-06-13,Product B,172.11,31.01
2026-06-13,Product B,169.53,33.4
2026-06-13,Product B,197.62,31.12
2026-06-13,Product B,145.35,30.47
2026-06-13,Product B,138.32,29.94
2026-06-13,Product B,80.16,13.04
2026-06-13,Product C,138.51,31.63
2026-06-13,Product C,108.87,22.82
2026-06-13,Product C,113.76,29.57
2026-06-13,Product C,122.35,20.56
2026-06-13,Product C,115.12,13.12
2026-06-13,Product C,115.94,25.52
2026-06-13,Product C,159.79,45.94
2026-06-13,Product C,97.25,23.01
2026-06-13,Product C,124.82,25.62
2026-06-13,Product D,85.84,21.61
2026-06-13,Product D,39.36,15.25
2026-06-14,Product A,158.74,30.6
2026-06-14,Product A,170.43,32.7
2026-06-14,Product A,163.68,42.73
2026-06-14,Product A,155.27,47.93
2026-06-14,Product A,197.32,40.2
2026-06-14,Product A,147.11,32.29
2026-06-14,Product A,183.29,14.2
2026-06-14,Product A,139.1,26.51
2026-06-14,Product B,128.99,26.19
2026-06-14,Product B,140.93,34.85
2026-06-14,Product B,142.14,10.0
2026-06-14,Product B,164.68,24.32
2026-06-14,Product B,138.97,26.31
2026-06-14,Product B,113.66,19.92
2026-06-14,Product B,156.76,29.56
2026-06-14,Product B,131.82,30.34
2026-06-14,Product B,123.06,15.92
2026-06-14,Product B,142.01,26.51
2026-06-14,Product B,137.86,33.26
2026-06-14,Product B,151.5,26.36
2026-06-14,Product C,96.85,15.03
2026-06-14,Product C,149.94,22.5
2026-06-14,Product C,166.24,51.58
2026-06-14,Product C,166.96,39.78
2026-06-14,Product C,112.49,27.6
2026-06-14,Product C,139.99,25.59
2026-06-14,Product C,95.77,18.8
2026-06-14,Product C,103.01,32.59
2026-06-14,Product C,106.44,24.18
2026-06-14,Product C,141.63,41.4
2026-06-14,Product C,124.59,30.48
2026-06-14,Product C,97.63,29.66
2026-06-14,Product C,147.8,17.55
2026-06-14,Product D,73.16,20.29
2026-06-14,Product D,88.71,10.0
2026-06-14,Product D,72.23,10.0
2026-06-14,Product D,83.46,22.24
2026-06-14,Product D,79.36,25.26
2026-06-15,Product A,170.37,40.12
2026-06-15,Product A,139.83,37.02
2026-06-15,Product A,191.12,32.32
2026-06-15,Product A,196.03,30.75
2026-06-15,Product A,176.28,25.64
2026-06-15,Product A,191.26,26.86
2026-06-15,Product A,168.87,34.14
2026-06-15,Product A,193.06,26.25
2026-06-15,Product A,186.57,23.86
2026-06-15,Product A,122.69,14.87
2026-06-15,Product A,188.36,31.92
2026-06-15,Product A,158.23,27.34
2026-06-15,Product A,170.49,33.96
2026-06-15,Product B,132.76,17.79
2026-06-15,Product B,136.31,25.56
2026-06-15,Product B,172.38,11.54
2026-06-15,Product B,158.71,26.09
2026-06-15,Product B,156.57,36.1
2026-06-15,Product B,128.39,29.38
2026-06-15,Product B,117.41,20.98
2026-06-15,Product C,138.83,28.17
2026-06-15,Product C,149.93,29.55
2026-06-15,Product C,117.44,17.89
2026-06-15,Product C,122.78,27.04
2026-06-15,Product C,133.99,24.39
2026-06-15,Product C,105.0,26.8
2026-06-15,Product D,127.74,38.0
2026-06-15,Product D,71.13,22.05
2026-06-15,Product D,100.84,20.63
2026-06-15,Product D,56.0,10.0
2026-06-15,Product D,86.98,10.0
2026-06-16,Product A,146.46,27.29
2026-06-16,Product A,181.18,19.42
2026-06-16,Product A,153.46,15.95
2026-06-16,Product A,181.2,32.12
2026-06-16,Product A,168.91,27.69
2026-06-16,Product A,177.1,32.85
2026-06-16,Product A,159.1,21.96
2026-06-16,Product A,168.7,27.16
2026-06-16,Product B,200.03,36.91
2026-06-16,Product B,117.96,18.48
2026-06-16,Product B,174.4,30.3
2026-06-16,Product B,143.69,30.18
2026-06-16,Product B,137.41,21.67
2026-06-16,Product B,124.22,34.95
2026-06-16,Product B,118.1,21.43
2026-06-16,Product C,102.84,10.0
2026-06-16,Product C,128.51,21.29
2026-06-16,Product C,133.89,27.84
2026-06-16,Product C,114.5,25.61
2026-06-16,Product C,94.95,14.29
2026-06-16,Product D,97.23,17.82
2026-06-16,Product D,103.8,27.43
2026-06-16,Product D,147.84,41.73
2026-06-16,Product D,59.0,10.1
2026-06-16,Product D,89.13,24.21
2026-06-17,Product A,142.62,19.43
2026-06-17,Product A,157.57,24.28
2026-06-17,Product A,143.9,32.32
2026-06-17,Product A,180.39,19.08
2026-06-17,Product A,170.57,16.47
2026-06-17,Product A,199.53,46.83
2026-06-17,Product A,168.77,21.87
2026-06-17,Product B,166.36,29.65
2026-06-17,Product B,119.62,14.17
2026-06-17,Product B,146.34,15.27
2026-06-17,Product B,151.69,32.23
2026-06-17,Product B,157.0,30.73
2026-06-17,Product B,103.94,28.34
2026-06-17,Product C,126.32,31.88
2026-06-17,Product C,95.64,24.18
2026-06-17,Product C,86.66,24.06
2026-06-17,Product C,100.56,22.77
2026-06-17,Product C,118.08,35.26
2026-06-17,Product D,75.51,16.63
2026-06-17,Product D,126.63,29.06
2026-06-17,Product D,71.26,33.1
2026-06-17,Product D,133.77,33.44
2026-06-17,Product D,123.07,24.94
2026-06-17,Product D,110.94,21.02
2026-06-17,Product D,65.18,35.07
2026-06-17,Product D,64.06,16.47
2026-06-18,Product A,168.03,27.93
2026-06-18,Product A,173.05,33.26
2026-06-18,Product A,169.96,28.35
2026-06-18,Product A,140.94,40.07
2026-06-18,Product A,181.79,32.58
2026-06-18,Product A,156.26,18.54
2026-06-18,Product A,188.92,30.84
2026-06-18,Product A,183.66,20.4
2026-06-18,Product A,204.03,41.9
2026-06-18,Product A,168.22,32.34
2026-06-18,Product A,186.3,20.98
2026-06-18,Product A,206.91,39.04
2026-06-18,Product A,154.51,17.49
2026-06-18,Product A,191.72,34.28
2026-06-18,Product A,180.62,30.92
2026-06-18,Product B,197.29,40.49
2026-06-18,Product B,165.39,49.88
2026-06-18,Product B,153.46,27.05
2026-06-18,Product C,119.05,27.22
2026-06-18,Product C,119.07,37.28
2026-06-18,Product C,146.61,32.02
2026-06-18,Product C,100.22,29.44
2026-06-18,Product C,98.56,10.0
2026-06-18,Product D,85.86,24.67
2026-06-18,Product D,119.09,24.1
2026-06-18,Product D,72.39,10.0
2026-06-19,Product A,158.97,25.7
2026-06-19,Product A,191.98,26.17
2026-06-19,Product A,149.99,23.62
2026-06-19,Product A,198.11,46.56
2026-06-19,Product A,167.83,22.83
2026-06-19,Product A,193.41,19.53
2026-06-19,Product A,175.45,29.48
2026-06-19,Product A,198.46,44.9
2026-06-19,Product A,149.26,26.72
2026-06-19,Product A,157.45,24.42
2026-06-19,Product A,183.58,28.53
2026-06-19,Product A,174.27,37.28
2026-06-19,Product B,161.98,34.7
2026-06-19,Product B,180.44,32.62
2026-06-19,Product B,183.59,39.67
2026-06-19,Product B,143.68,11.09
2026-06-19,Product B,146.88,37.44
2026-06-19,Product B,127.94,22.41
2026-06-19,Product B,148.63,32.8
2026-06-19,Product B,136.47,16.24
2026-06-19,Product C,115.91,29.6
2026-06-19,Product C,107.83,15.17
2026-06-19,Product C,112.69,35.12
2026-06-19,Product C,92.89,10.7
2026-06-19,Product C,133.01,25.94
2026-06-19,Product C,130.68,36.67
2026-06-19,Product C,130.15,23.58
2026-06-19,Product C,148.22,38.55
2026-06-19,Product D,94.53,23.79
2026-06-20,Product A,208.64,26.45
2026-06-20,Product A,168.39,27.17
2026-06-20,Product A,206.53,44.08
2026-06-20,Product A,150.67,28.35
2026-06-20,Product A,220.66,32.51
2026-06-20,Product A,169.75,32.97
2026-06-20,Product A,156.58,40.72
2026-06-20,Product A,159.6,16.02
2026-06-20,Product A,158.45,32.16
2026-06-20,Product A,152.44,28.33
2026-06-20,Product A,182.38,21.33
2026-06-20,Product B,136.78,27.08
2026-06-20,Product B,135.92,26.77
2026-06-20,Product B,155.37,45.38
2026-06-20,Product B,137.6,22.26
2026-06-20,Product B,130.76,13.97
2026-06-20,Product B,134.96,28.26
2026-06-20,Product B,161.22,29.77
2026-06-20,Product C,77.41,19.34
2026-06-20,Product C,126.0,29.39
2026-06-20,Product C,106.96,31.71
2026-06-20,Product C,129.03,36.66
2026-06-20,Product C,103.77,11.76
2026-06-20,Product C,129.57,20.8
2026-06-20,Product D,100.74,25.33
2026-06-20,Product D,109.07,30.04
2026-06-20,Product D,91.23,36.94
2026-06-20,Product D,125.52,25.12
2026-06-21,Product A,177.99,22.48
2026-06-21,Product A,152.63,10.0
2026-06-21,Product A,161.23,35.93
2026-06-21,Product A,166.65,27.56
2026-06-21,Product A,176.12,21.92
2026-06-21,Product A,170.56,36.12
2026-06-21,Product A,176.74,37.87
2026-06-21,Product A,197.81,38.93
2026-06-21,Product B,160.76,27.45
2026-06-21,Product B,133.57,20.41
2026-06-21,Product B,171.22,34.45
2026-06-21,Product B,156.75,30.17
2026-06-21,Product B,118.97,22.4
2026-06-21,Product B,168.5,26.56
2026-06-21,Product C,135.69,32.22
2026-06-21,Product C,144.1,30.45
2026-06-21,Product C,107.96,10.64
2026-06-21,Product C,113.99,29.21
2026-06-21,Product C,136.74,18.89
2026-06-21,Product C,145.86,24.29
2026-06-21,Product D,135.56,33.01
2026-06-21,Product D,82.31,21.8
2026-06-21,Product D,137.79,35.56
2026-06-21,Product D,115.81,12.73
2026-06-22,Product A,155.04,26.18
2026-06-22,Product A,172.39,24.31
2026-06-22,Product A,174.15,28.22
2026-06-22,Product A,185.45,33.35
2026-06-22,Product A,178.27,38.14
2026-06-22,Product A,182.21,30.93
2026-06-22,Product A,124.09,25.21
2026-06-22,Product A,149.94,24.8
2026-06-22,Product A,178.16,40.95
2026-06-22,Product B,140.33,29.41
2026-06-22,Product B,137.82,23.87
2026-06-22,Product B,194.42,25.4
2026-06-22,Product B,130.63,27.63
2026-06-22,Product B,166.74,31.66
2026-06-22,Product B,184.8,33.96
2026-06-22,Product B,101.53,18.04
2026-06-22,Product B,132.44,33.59
2026-06-22,Product B,166.22,15.54
2026-06-22,Product B,174.71,37.22
2026-06-22,Product C,134.25,30.36
2026-06-22,Product C,102.75,16.13
2026-06-22,Product C,135.66,24.76
2026-06-22,Product C,86.46,20.0
2026-06-22,Product C,108.71,14.32
2026-06-22,Product C,121.58,32.89
2026-06-22,Product D,69.65,17.59
2026-06-22,Product D,137.21,39.75
2026-06-22,Product D,72.7,16.1
2026-06-22,Product D,105.82,10.0
2026-06-22,Product D,57.7,13.93
2026-06-22,Product D,98.69,10.0
2026-06-22,Product D,103.54,31.47
2026-06-22,Product D,90.2,20.32
2026-06-23,Product A,133.29,15.42
2026-06-23,Product A,161.29,20.53
2026-06-23,Product A,202.27,39.46
2026-06-23,Product A,145.59,23.04
2026-06-23,Product A,194.87,27.96
2026-06-23,Product A,188.73,43.15
2026-06-23,Product A,196.76,34.89
2026-06-23,Product A,197.52,29.4
2026-06-23,Product A,224.69,40.12
2026-06-23,Product A,195.23,30.29
2026-06-23,Product A,180.99,35.12
2026-06-23,Product A,149.57,17.76
2026-06-23,Product B,130.92,10.0
2026-06-23,Product B,114.16,26.86
2026-06-23,Product B,115.2,29.09
2026-06-23,Product B,146.54,24.65
2026-06-23,Product B,151.54,19.35
2026-06-23,Product B,148.03,15.62
2026-06-23,Product B,174.68,21.48
2026-06-23,Product B,154.66,18.01
2026-06-23,Product B,133.27,19.67
2026-06-23,Product B,210.59,35.68
2026-06-23,Product C,115.53,27.05
2026-06-23,Product C,104.04,26.09
2026-06-23,Product C,133.54,33.72
2026-06-23,Product C,116.68,34.4
2026-06-23,Product C,114.33,22.36
2026-06-23,Product C,151.71,24.52
2026-06-23,Product C,82.53,11.21
2026-06-23,Product C,128.52,38.54
2026-06-23,Product C,105.47,37.72
2026-06-23,Product D,65.7,34.12
2026-06-23,Product D,103.66,29.2
2026-06-23,Product D,131.99,33.95
2026-06-23,Product D,116.45,26.05
2026-06-24,Product A,169.56,29.78
2026-06-24,Product A,161.27,31.45
2026-06-24,Product A,181.04,37.33
2026-06-24,Product A,184.07,47.29
2026-06-24,Product A,193.16,31.18
2026-06-24,Product A,179.97,41.9
2026-06-24,Product A,149.1,41.46
2026-06-24,Product A,152.96,33.21
2026-06-24,Product A,170.15,28.52
2026-06-24,Product B,167.07,34.77
2026-06-24,Product B,142.99,34.99
2026-06-24,Product B,141.4,28.18
2026-06-24,Product B,117.42,10.27
2026-06-24,Product B,170.72,33.43
2026-06-24,Product B,141.87,39.38
2026-06-24,Product C,70.22,16.79
2026-06-24,Product C,69.43,12.71
2026-06-24,Product C,135.28,23.98
2026-06-24,Product C,96.13,20.61
2026-06-24,Product C,101.77,23.87
2026-06-24,Product C,97.28,20.57
2026-06-24,Product C,112.38,24.63
2026-06-24,Product D,86.24,15.08
2026-06-24,Product D,83.87,19.84
2026-06-24,Product D,86.99,31.12
2026-06-24,Product D,153.94,29.32
2026-06-24,Product D,101.47,30.63
2026-06-24,Product D,89.15,11.66
2026-06-24,Product D,133.24,34.8
2026-06-24,Product D,102.01,34.05
2026-06-25,Product A,148.51,21.3
2026-06-25,Product A,196.51,38.86
2026-06-25,Product A,165.89,42.33
2026-06-25,Product A,166.54,36.21
2026-06-25,Product A,174.84,45.19
2026-06-25,Product A,186.57,32.09
2026-06-25,Product A,166.07,28.11
2026-06-25,Product A,154.04,15.25
2026-06-25,Product A,176.79,25.79
2026-06-25,Product A,158.2,26.18
2026-06-25,Product A,171.15,29.15
2026-06-25,Product A,208.24,40.7
2026-06-25,Product B,100.82,10.0
2026-06-25,Product B,126.11,21.72
2026-06-25,Product B,99.91,26.55
2026-06-25,Product B,103.73,16.61
2026-06-25,Product B,137.87,30.04
2026-06-25,Product B,152.73,35.46
2026-06-25,Product B,137.05,19.58
2026-06-25,Product B,154.08,34.43
2026-06-25,Product C,114.66,22.31
2026-06-25,Product C,110.3,27.38
2026-06-25,Product C,73.32,15.05
2026-06-25,Product C,139.37,26.45
2026-06-25,Product C,124.11,44.18
2026-06-25,Product D,63.98,12.07
2026-06-26,Product A,163.52,37.13
2026-06-26,Product A,145.99,23.16
2026-06-26,Product A,174.78,32.44
2026-06-26,Product A,173.23,10.16
2026-06-26,Product A,171.83,28.01
2026-06-26,Product A,189.01,37.92
2026-06-26,Product A,175.3,32.31
2026-06-26,Product A,199.75,43.16
2026-06-26,Product A,176.06,47.09
2026-06-26,Product A,156.18,17.07
2026-06-26,Product A,169.76,25.87
2026-06-26,Product A,115.76,14.46
2026-06-26,Product A,177.56,29.72
2026-06-26,Product A,152.92,26.34
2026-06-26,Product A,172.71,35.08
2026-06-26,Product A,155.89,33.49
2026-06-26,Product B,160.54,27.14
2026-06-26,Product B,137.86,13.49
2026-06-26,Product B,129.0,10.0
2026-06-26,Product B,161.2,33.85
2026-06-26,Product B,144.11,28.03
2026-06-26,Product B,164.28,28.74
2026-06-26,Product B,175.66,21.67
2026-06-26,Product C,104.28,10.0
2026-06-26,Product C,79.82,19.65
2026-06-26,Product C,153.88,23.45
2026-06-26,Product C,114.01,22.29
2026-06-26,Product C,162.25,53.76
2026-06-26,Product C,129.34,35.64
2026-06-26,Product C,139.14,20.37
2026-06-26,Product C,135.37,21.62
2026-06-26,Product C,116.23,34.69
2026-06-26,Product C,121.78,35.61
2026-06-26,Product D,103.63,29.94
2026-06-26,Product D,114.24,22.7
2026-06-26,Product D,116.03,22.75
2026-06-26,Product D,100.36,23.68
2026-06-26,Product D,76.09,10.8
2026-06-27,Product A,178.14,34.92
2026-06-27,Product A,168.81,34.07
2026-06-27,Product A,177.24,23.17
2026-06-27,Product A,181.81,26.55
2026-06-27,Product A,208.29,38.84
2026-06-27,Product A,154.6,29.02
2026-06-27,Product A,149.65,27.5
2026-06-27,Product B,135.83,15.96
2026-06-27,Product B,136.4,19.43
2026-06-27,Product B,131.62,24.59
2026-06-27,Product B,193.98,43.63
2026-06-27,Product B,187.72,27.37
2026-06-27,Product B,181.84,32.73
2026-06-27,Product B,166.7,32.0
2026-06-27,Product B,137.45,29.12
2026-06-27,Product B,155.67,12.32
2026-06-27,Product B,142.27,31.17
2026-06-27,Product B,151.1,29.44
2026-06-27,Product B,128.47,23.89
2026-06-27,Product C,112.23,16.22
2026-06-27,Product C,125.31,10.0
2026-06-27,Product C,125.99,30.24
2026-06-27,Product C,115.21,24.61
2026-06-27,Product C,92.47,31.43
2026-06-27,Product C,112.58,16.99
2026-06-27,Product C,131.98,29.92
2026-06-27,Product C,112.12,20.95
2026-06-27,Product C,119.88,37.14
2026-06-27,Product C,130.33,28.4
2026-06-27,Product D,85.23,10.0
2026-06-27,Product D,114.95,37.33
2026-06-27,Product D,70.98,17.05
2026-06-27,Product D,85.12,25.79
2026-06-28,Product A,163.37,40.07
2026-06-28,Product A,205.96,39.28
2026-06-28,Product A,170.82,29.8
2026-06-28,Product A,170.22,38.0
2026-06-28,Product A,150.8,24.35
2026-06-28,Product A,163.79,14.03
2026-06-28,Product A,188.9,40.62
2026-06-28,Product A,156.05,34.77
2026-06-28,Product B,140.49,34.85
2026-06-28,Product B,122.66,16.33
2026-06-28,Product B,157.38,33.17
2026-06-28,Product B,152.1,24.84
2026-06-28,Product B,139.47,32.76
2026-06-28,Product B,150.29,18.57
2026-06-28,Product B,124.54,33.28
2026-06-28,Product B,129.19,24.14
2026-06-28,Product B,174.72,34.04
2026-06-28,Product B,128.33,13.69
2026-06-28,Product B,186.14,23.31
2026-06-28,Product B,132.83,25.56
2026-06-28,Product B,140.18,28.42
2026-06-28,Product B,112.71,17.48
2026-06-28,Product B,159.91,32.63
2026-06-28,Product B,132.41,14.34
2026-06-28,Product C,85.64,22.8
2026-06-28,Product C,102.34,25.71
2026-06-28,Product C,131.83,36.73
2026-06-28,Product C,125.54,36.62
2026-06-28,Product C,150.49,35.17
2026-06-28,Product C,127.01,23.48
2026-06-28,Product D,77.36,12.43
2026-06-28,Product D,129.57,19.62
2026-06-28,Product D,78.48,40.45
2026-06-28,Product D,115.7,19.59
2026-06-28,Product D,71.21,10.0
2026-06-28,Product D,97.14,27.19
2026-06-29,Product A,140.84,22.99
2026-06-29,Product A,231.33,46.41
2026-06-29,Product A,178.2,20.49
2026-06-29,Product A,123.36,21.28
2026-06-29,Product A,167.81,26.39
2026-06-29,Product A,161.63,21.49
2026-06-29,Product A,148.49,36.36
2026-06-29,Product A,150.5,23.38
2026-06-29,Product A,169.14,34.4
2026-06-29,Product A,151.26,33.54
2026-06-29,Product A,157.25,25.44
2026-06-29,Product A,206.15,27.29
2026-06-29,Product A,185.86,39.63
2026-06-29,Product B,144.97,32.19
2026-06-29,Product B,124.14,16.82
2026-06-29,Product B,137.52,11.52
2026-06-29,Product B,169.45,15.8
2026-06-29,Product B,169.14,32.15
2026-06-29,Product B,140.62,26.67
2026-06-29,Product B,151.99,22.63
2026-06-29,Product B,151.56,31.61
2026-06-29,Product B,124.22,23.89
2026-06-29,Product B,87.22,10.0
2026-06-29,Product B,157.42,23.42
2026-06-29,Product B,126.22,21.03
2026-06-29,Product C,110.48,27.15
2026-06-29,Product C,117.24,26.15
2026-06-29,Product C,122.05,23.29
2026-06-29,Product C,92.95,26.58
2026-06-29,Product C,155.06,47.39
2026-06-29,Product C,107.83,17.86
2026-06-29,Product D,92.79,12.86
2026-06-29,Product D,112.16,33.06
2026-06-29,Product D,118.57,23.31
2026-06-29,Product D,70.03,10.0
2026-06-29,Product D,101.33,10.0
2026-06-29,Product D,125.66,25.0
2026-06-29,Product D,106.0,10.0
2026-06-30,Product A,192.47,31.44
2026-06-30,Product A,182.57,31.54
2026-06-30,Product A,180.31,27.95
2026-06-30,Product A,165.52,27.4
2026-06-30,Product A,178.92,33.87
2026-06-30,Product A,231.85,52.87
2026-06-30,Product A,130.87,21.1
2026-06-30,Product A,161.07,37.62
2026-06-30,Product A,163.05,31.43
2026-06-30,Product A,118.58,10.0
2026-06-30,Product A,216.03,37.13
2026-06-30,Product B,144.43,31.14
2026-06-30,Product B,125.78,15.52
2026-06-30,Product B,153.97,23.94
2026-06-30,Product B,144.7,23.29
2026-06-30,Product B,172.58,39.78
2026-06-30,Product B,131.22,10.0
2026-06-30,Product B,129.35,14.81
2026-06-30,Product B,163.3,35.12
2026-06-30,Product B,122.32,14.76
2026-06-30,Product C,84.19,24.99
2026-06-30,Product C,107.3,32.11
2026-06-30,Product C,119.59,24.09
2026-06-30,Product C,149.99,22.58
2026-06-30,Product C,151.55,28.23
2026-06-30,Product C,123.57,28.56
2026-06-30,Product C,110.6,18.24
2026-06-30,Product C,111.86,16.49
2026-06-30,Product C,163.16,32.05
2026-06-30,Product D,55.0,24.17
2026-06-30,Product D,37.04,10.0
2026-06-30,Product D,89.83,21.05
2026-06-30,Product D,69.92,18.19
2026-06-30,Product D,99.53,43.98
2026-06-30,Product D,97.86,32.32
2026-06-30,Product D,62.03,21.81
2026-07-01,Product A,136.33,27.29
2026-07-01,Product A,146.19,28.36
2026-07-01,Product A,152.28,23.64
2026-07-01,Product A,158.01,39.01
2026-07-01,Product A,178.84,40.49
2026-07-01,Product A,233.69,40.1
2026-07-01,Product A,203.04,28.92
2026-07-01,Product A,197.61,27.13
2026-07-01,Product B,142.38,25.62
2026-07-01,Product B,156.64,30.35
2026-07-01,Product B,128.1,18.49
2026-07-01,Product B,165.41,23.77
2026-07-01,Product B,136.31,11.14
2026-07-01,Product B,144.37,27.31
2026-07-01,Product B,101.54,10.0
2026-07-01,Product B,113.72,25.64
2026-07-01,Product C,142.81,30.56
2026-07-01,Product C,70.74,24.74
2026-07-01,Product C,128.81,28.07
2026-07-01,Product C,76.43,14.43
2026-07-01,Product C,100.74,12.43
2026-07-01,Product D,84.66,24.54
2026-07-02,Product A,109.77,19.34
2026-07-02,Product A,192.9,35.9
2026-07-02,Product A,160.93,26.87
2026-07-02,Product A,173.92,35.72
2026-07-02,Product A,138.87,18.77
2026-07-02,Product A,206.05,35.29
2026-07-02,Product A,203.61,58.5
2026-07-02,Product A,159.18,17.48
2026-07-02,Product B,155.74,20.78
2026-07-02,Product B,89.85,14.96
2026-07-02,Product B,119.62,25.48
2026-07-02,Product B,103.61,11.7
2026-07-02,Product C,161.08,47.99
2026-07-02,Product C,104.94,35.96
2026-07-02,Product D,80.81,13.41
2026-07-02,Product D,124.03,30.79
2026-07-02,Product D,82.81,10.81
2026-07-03,Product A,192.57,39.48
2026-07-03,Product A,139.1,14.97
2026-07-03,Product A,164.95,30.89
2026-07-03,Product A,200.02,34.52
2026-07-03,Product A,207.48,29.62
2026-07-03,Product A,158.17,24.44
2026-07-03,Product B,170.72,48.38
2026-07-03,Product B,153.85,25.77
2026-07-03,Product B,164.85,37.5
2026-07-03,Product B,144.15,20.63
2026-07-03,Product B,182.78,28.91
2026-07-03,Product B,171.26,31.22
2026-07-03,Product B,185.19,24.69
2026-07-03,Product B,126.28,28.3
2026-07-03,Product C,101.55,22.89
2026-07-03,Product C,113.91,20.95
2026-07-03,Product C,130.26,41.29
2026-07-03,Product C,127.21,38.74
2026-07-03,Product C,154.73,29.35
2026-07-03,Product C,126.05,24.33
2026-07-03,Product C,87.39,22.07
2026-07-03,Product C,96.85,25.18
2026-07-03,Product D,109.83,21.02
2026-07-03,Product D,84.22,27.54
2026-07-04,Product A,149.84,19.53
2026-07-04,Product A,167.19,36.8
2026-07-04,Product A,144.26,31.66
2026-07-04,Product A,168.8,25.23
2026-07-04,Product A,194.15,26.58
2026-07-04,Product A,220.28,36.03
2026-07-04,Product A,173.3,41.8
2026-07-04,Product B,153.73,34.79
2026-07-04,Product B,161.93,32.94
2026-07-04,Product B,168.34,32.42
2026-07-04,Product C,95.67,10.0
2026-07-04,Product C,97.95,28.16
2026-07-04,Product C,88.17,12.36
2026-07-04,Product C,129.2,20.2
2026-07-04,Product C,108.05,24.43
2026-07-04,Product D,99.73,16.21
2026-07-04,Product D,97.73,27.29
2026-07-04,Product D,91.12,27.35
2026-07-04,Product D,112.4,31.99
2026-07-05,Product A,167.22,28.65
2026-07-05,Product A,168.09,41.82
2026-07-05,Product A,167.22,27.74
2026-07-05,Product A,187.94,30.58
2026-07-05,Product A,181.87,20.69
2026-07-05,Product A,142.03,25.12
2026-07-05,Product A,164.9,21.56
2026-07-05,Product A,172.68,31.03
